DateKey,DateInt,MonthName,DayOfWeekName,Year,QuarterOfYear,MonthOfYear,DayOfMonth
2017-07-05 00:00:00.000,20170705,"July","Wednesday",2017,3,7,5
2017-07-06 00:00:00.000,20170706,"July","Thursday",2017,3,7,6
2017-07-07 00:00:00.000,20170707,"July","Friday",2017,3,7,7
2017-07-08 00:00:00.000,20170708,"July","Saturday",2017,3,7,8
2017-07-10 00:00:00.000,20170710,"July","Monday",2017,3,7,10
2017-07-11 00:00:00.000,20170711,"July","Tuesday",2017,3,7,11
2017-07-12 00:00:00.000,20170712,"July","Wednesday",2017,3,7,12
2017-07-13 00:00:00.000,20170713,"July","Thursday",2017,3,7,13
2017-07-14 00:00:00.000,20170714,"July","Friday",2017,3,7,14
2017-07-15 00:00:00.000,20170715,"July","Saturday",2017,3,7,15
2017-07-17 00:00:00.000,20170717,"July","Monday",2017,3,7,17
2017-07-18 00:00:00.000,20170718,"July","Tuesday",2017,3,7,18
2017-07-19 00:00:00.000,20170719,"July","Wednesday",2017,3,7,19
2017-07-20 00:00:00.000,20170720,"July","Thursday",2017,3,7,20
2017-07-21 00:00:00.000,20170721,"July","Friday",2017,3,7,21
2017-07-22 00:00:00.000,20170722,"July","Saturday",2017,3,7,22
2017-07-24 00:00:00.000,20170724,"July","Monday",2017,3,7,24
2017-07-25 00:00:00.000,20170725,"July","Tuesday",2017,3,7,25
2017-07-26 00:00:00.000,20170726,"July","Wednesday",2017,3,7,26
2017-07-27 00:00:00.000,20170727,"July","Thursday",2017,3,7,27
2017-07-28 00:00:00.000,20170728,"July","Friday",2017,3,7,28
2017-07-29 00:00:00.000,20170729,"July","Saturday",2017,3,7,29
2017-07-31 00:00:00.000,20170731,"July","Monday",2017,3,7,31
2018-07-02 00:00:00.000,20180702,"July","Monday",2018,3,7,2
2018-07-03 00:00:00.000,20180703,"July","Tuesday",2018,3,7,3
2018-07-04 00:00:00.000,20180704,"July","Wednesday",2018,3,7,4
2018-07-05 00:00:00.000,20180705,"July","Thursday",2018,3,7,5
2018-07-06 00:00:00.000,20180706,"July","Friday",2018,3,7,6
2018-07-07 00:00:00.000,20180707,"July","Saturday",2018,3,7,7
2018-07-09 00:00:00.000,20180709,"July","Monday",2018,3,7,9
2018-07-10 00:00:00.000,20180710,"July","Tuesday",2018,3,7,10
2018-07-11 00:00:00.000,20180711,"July","Wednesday",2018,3,7,11
2018-07-12 00:00:00.000,20180712,"July","Thursday",2018,3,7,12
2018-07-13 00:00:00.000,20180713,"July","Friday",2018,3,7,13
2018-07-14 00:00:00.000,20180714,"July","Saturday",2018,3,7,14
2018-07-16 00:00:00.000,20180716,"July","Monday",2018,3,7,16
2018-07-17 00:00:00.000,20180717,"July","Tuesday",2018,3,7,17
2018-07-18 00:00:00.000,20180718,"July","Wednesday",2018,3,7,18
2018-07-19 00:00:00.000,20180719,"July","Thursday",2018,3,7,19
2018-07-20 00:00:00.000,20180720,"July","Friday",2018,3,7,20
2018-07-21 00:00:00.000,20180721,"July","Saturday",2018,3,7,21
2018-07-23 00:00:00.000,20180723,"July","Monday",2018,3,7,23
2018-07-24 00:00:00.000,20180724,"July","Tuesday",2018,3,7,24
2018-07-25 00:00:00.000,20180725,"July","Wednesday",2018,3,7,25
2018-07-26 00:00:00.000,20180726,"July","Thursday",2018,3,7,26
2018-07-27 00:00:00.000,20180727,"July","Friday",2018,3,7,27
2018-07-28 00:00:00.000,20180728,"July","Saturday",2018,3,7,28
2018-07-30 00:00:00.000,20180730,"July","Monday",2018,3,7,30
2018-07-31 00:00:00.000,20180731,"July","Tuesday",2018,3,7,31
2005-08-01 00:00:00.000,20050801,"August","Monday",2005,3,8,1
2005-08-02 00:00:00.000,20050802,"August","Tuesday",2005,3,8,2
2005-08-04 00:00:00.000,20050804,"August","Thursday",2005,3,8,4
2005-08-05 00:00:00.000,20050805,"August","Friday",2005,3,8,5
2005-08-06 00:00:00.000,20050806,"August","Saturday",2005,3,8,6
2005-08-07 00:00:00.000,20050807,"August","Sunday",2005,3,8,7
2005-08-08 00:00:00.000,20050808,"August","Monday",2005,3,8,8
2005-08-09 00:00:00.000,20050809,"August","Tuesday",2005,3,8,9
2005-08-11 00:00:00.000,20050811,"August","Thursday",2005,3,8,11
2005-08-12 00:00:00.000,20050812,"August","Friday",2005,3,8,12
2005-08-13 00:00:00.000,20050813,"August","Saturday",2005,3,8,13
2005-08-14 00:00:00.000,20050814,"August","Sunday",2005,3,8,14
2005-08-15 00:00:00.000,20050815,"August","Monday",2005,3,8,15
2005-08-16 00:00:00.000,20050816,"August","Tuesday",2005,3,8,16
2005-08-18 00:00:00.000,20050818,"August","Thursday",2005,3,8,18
2005-08-19 00:00:00.000,20050819,"August","Friday",2005,3,8,19
2005-08-20 00:00:00.000,20050820,"August","Saturday",2005,3,8,20
2005-08-21 00:00:00.000,20050821,"August","Sunday",2005,3,8,21
2005-08-22 00:00:00.000,20050822,"August","Monday",2005,3,8,22
2005-08-23 00:00:00.000,20050823,"August","Tuesday",2005,3,8,23
2005-08-25 00:00:00.000,20050825,"August","Thursday",2005,3,8,25
2005-08-26 00:00:00.000,20050826,"August","Friday",2005,3,8,26
2005-08-27 00:00:00.000,20050827,"August","Saturday",2005,3,8,27
2005-08-28 00:00:00.000,20050828,"August","Sunday",2005,3,8,28
2005-08-29 00:00:00.000,20050829,"August","Monday",2005,3,8,29
2005-08-30 00:00:00.000,20050830,"August","Tuesday",2005,3,8,30
2006-08-01 00:00:00.000,20060801,"August","Tuesday",2006,3,8,1
2006-08-03 00:00:00.000,20060803,"August","Thursday",2006,3,8,3
2006-08-04 00:00:00.000,20060804,"August","Friday",2006,3,8,4
2006-08-05 00:00:00.000,20060805,"August","Saturday",2006,3,8,5
2006-08-06 00:00:00.000,20060806,"August","Sunday",2006,3,8,6
2006-08-07 00:00:00.000,20060807,"August","Monday",2006,3,8,7
2006-08-08 00:00:00.000,20060808,"August","Tuesday",2006,3,8,8
2006-08-10 00:00:00.000,20060810,"August","Thursday",2006,3,8,10
2006-08-11 00:00:00.000,20060811,"August","Friday",2006,3,8,11
2006-08-12 00:00:00.000,20060812,"August","Saturday",2006,3,8,12
2006-08-13 00:00:00.000,20060813,"August","Sunday",2006,3,8,13
2006-08-14 00:00:00.000,20060814,"August","Monday",2006,3,8,14
2006-08-15 00:00:00.000,20060815,"August","Tuesday",2006,3,8,15
2006-08-17 00:00:00.000,20060817,"August","Thursday",2006,3,8,17
2006-08-18 00:00:00.000,20060818,"August","Friday",2006,3,8,18
2006-08-19 00:00:00.000,20060819,"August","Saturday",2006,3,8,19
2006-08-20 00:00:00.000,20060820,"August","Sunday",2006,3,8,20
2006-08-21 00:00:00.000,20060821,"August","Monday",2006,3,8,21
2006-08-22 00:00:00.000,20060822,"August","Tuesday",2006,3,8,22
2006-08-24 00:00:00.000,20060824,"August","Thursday",2006,3,8,24
2006-08-25 00:00:00.000,20060825,"August","Friday",2006,3,8,25
2006-08-26 00:00:00.000,20060826,"August","Saturday",2006,3,8,26
2006-08-27 00:00:00.000,20060827,"August","Sunday",2006,3,8,27
2006-08-28 00:00:00.000,20060828,"August","Monday",2006,3,8,28
2006-08-29 00:00:00.000,20060829,"August","Tuesday",2006,3,8,29
2006-08-31 00:00:00.000,20060831,"August","Thursday",2006,3,8,31
2007-08-02 00:00:00.000,20070802,"August","Thursday",2007,3,8,2
2007-08-03 00:00:00.000,20070803,"August","Friday",2007,3,8,3
2007-08-04 00:00:00.000,20070804,"August","Saturday",2007,3,8,4
2007-08-05 00:00:00.000,20070805,"August","Sunday",2007,3,8,5
2007-08-06 00:00:00.000,20070806,"August","Monday",2007,3,8,6
2007-08-07 00:00:00.000,20070807,"August","Tuesday",2007,3,8,7
2007-08-09 00:00:00.000,20070809,"August","Thursday",2007,3,8,9
2007-08-10 00:00:00.000,20070810,"August","Friday",2007,3,8,10
2007-08-11 00:00:00.000,20070811,"August","Saturday",2007,3,8,11
2007-08-12 00:00:00.000,20070812,"August","Sunday",2007,3,8,12
2007-08-13 00:00:00.000,20070813,"August","Monday",2007,3,8,13
2007-08-14 00:00:00.000,20070814,"August","Tuesday",2007,3,8,14
2007-08-16 00:00:00.000,20070816,"August","Thursday",2007,3,8,16
2007-08-17 00:00:00.000,20070817,"August","Friday",2007,3,8,17
2007-08-18 00:00:00.000,20070818,"August","Saturday",2007,3,8,18
2007-08-19 00:00:00.000,20070819,"August","Sunday",2007,3,8,19
2007-08-20 00:00:00.000,20070820,"August","Monday",2007,3,8,20
2007-08-21 00:00:00.000,20070821,"August","Tuesday",2007,3,8,21
2007-08-23 00:00:00.000,20070823,"August","Thursday",2007,3,8,23
2007-08-24 00:00:00.000,20070824,"August","Friday",2007,3,8,24
2007-08-25 00:00:00.000,20070825,"August","Saturday",2007,3,8,25
2007-08-26 00:00:00.000,20070826,"August","Sunday",2007,3,8,26
2007-08-27 00:00:00.000,20070827,"August","Monday",2007,3,8,27
2007-08-28 00:00:00.000,20070828,"August","Tuesday",2007,3,8,28
2007-08-30 00:00:00.000,20070830,"August","Thursday",2007,3,8,30
2007-08-31 00:00:00.000,20070831,"August","Friday",2007,3,8,31
2008-08-01 00:00:00.000,20080801,"August","Friday",2008,3,8,1
2008-08-02 00:00:00.000,20080802,"August","Saturday",2008,3,8,2
2008-08-03 00:00:00.000,20080803,"August","Sunday",2008,3,8,3
2008-08-04 00:00:00.000,20080804,"August","Monday",2008,3,8,4
2008-08-05 00:00:00.000,20080805,"August","Tuesday",2008,3,8,5
2008-08-07 00:00:00.000,20080807,"August","Thursday",2008,3,8,7
2008-08-08 00:00:00.000,20080808,"August","Friday",2008,3,8,8
2008-08-09 00:00:00.000,20080809,"August","Saturday",2008,3,8,9
2008-08-10 00:00:00.000,20080810,"August","Sunday",2008,3,8,10
2008-08-11 00:00:00.000,20080811,"August","Monday",2008,3,8,11
2008-08-12 00:00:00.000,20080812,"August","Tuesday",2008,3,8,12
2008-08-14 00:00:00.000,20080814,"August","Thursday",2008,3,8,14
2008-08-15 00:00:00.000,20080815,"August","Friday",2008,3,8,15
2008-08-16 00:00:00.000,20080816,"August","Saturday",2008,3,8,16
2008-08-17 00:00:00.000,20080817,"August","Sunday",2008,3,8,17
2008-08-18 00:00:00.000,20080818,"August","Monday",2008,3,8,18
2008-08-19 00:00:00.000,20080819,"August","Tuesday",2008,3,8,19
2008-08-21 00:00:00.000,20080821,"August","Thursday",2008,3,8,21
2008-08-22 00:00:00.000,20080822,"August","Friday",2008,3,8,22
2008-08-23 00:00:00.000,20080823,"August","Saturday",2008,3,8,23
2008-08-24 00:00:00.000,20080824,"August","Sunday",2008,3,8,24
2008-08-25 00:00:00.000,20080825,"August","Monday",2008,3,8,25
2008-08-26 00:00:00.000,20080826,"August","Tuesday",2008,3,8,26
2008-08-28 00:00:00.000,20080828,"August","Thursday",2008,3,8,28
2008-08-29 00:00:00.000,20080829,"August","Friday",2008,3,8,29
2008-08-30 00:00:00.000,20080830,"August","Saturday",2008,3,8,30
2008-08-31 00:00:00.000,20080831,"August","Sunday",2008,3,8,31
2009-08-01 00:00:00.000,20090801,"August","Saturday",2009,3,8,1
2009-08-02 00:00:00.000,20090802,"August","Sunday",2009,3,8,2
2009-08-03 00:00:00.000,20090803,"August","Monday",2009,3,8,3
2009-08-04 00:00:00.000,20090804,"August","Tuesday",2009,3,8,4
2009-08-06 00:00:00.000,20090806,"August","Thursday",2009,3,8,6
2009-08-07 00:00:00.000,20090807,"August","Friday",2009,3,8,7
2009-08-08 00:00:00.000,20090808,"August","Saturday",2009,3,8,8
2009-08-09 00:00:00.000,20090809,"August","Sunday",2009,3,8,9
2009-08-10 00:00:00.000,20090810,"August","Monday",2009,3,8,10
2009-08-11 00:00:00.000,20090811,"August","Tuesday",2009,3,8,11
2009-08-13 00:00:00.000,20090813,"August","Thursday",2009,3,8,13
2009-08-14 00:00:00.000,20090814,"August","Friday",2009,3,8,14
2009-08-15 00:00:00.000,20090815,"August","Saturday",2009,3,8,15
2009-08-16 00:00:00.000,20090816,"August","Sunday",2009,3,8,16
2009-08-17 00:00:00.000,20090817,"August","Monday",2009,3,8,17
2009-08-18 00:00:00.000,20090818,"August","Tuesday",2009,3,8,18
2009-08-20 00:00:00.000,20090820,"August","Thursday",2009,3,8,20
2009-08-21 00:00:00.000,20090821,"August","Friday",2009,3,8,21
2009-08-22 00:00:00.000,20090822,"August","Saturday",2009,3,8,22
2009-08-23 00:00:00.000,20090823,"August","Sunday",2009,3,8,23
2009-08-24 00:00:00.000,20090824,"August","Monday",2009,3,8,24
2009-08-25 00:00:00.000,20090825,"August","Tuesday",2009,3,8,25
2009-08-27 00:00:00.000,20090827,"August","Thursday",2009,3,8,27
2009-08-28 00:00:00.000,20090828,"August","Friday",2009,3,8,28
2009-08-29 00:00:00.000,20090829,"August","Saturday",2009,3,8,29
2009-08-30 00:00:00.000,20090830,"August","Sunday",2009,3,8,30
2009-08-31 00:00:00.000,20090831,"August","Monday",2009,3,8,31
2010-08-01 00:00:00.000,20100801,"August","Sunday",2010,3,8,1
2010-08-02 00:00:00.000,20100802,"August","Monday",2010,3,8,2
2010-08-03 00:00:00.000,20100803,"August","Tuesday",2010,3,8,3
2010-08-05 00:00:00.000,20100805,"August","Thursday",2010,3,8,5
2010-08-06 00:00:00.000,20100806,"August","Friday",2010,3,8,6
2010-08-07 00:00:00.000,20100807,"August","Saturday",2010,3,8,7
2010-08-08 00:00:00.000,20100808,"August","Sunday",2010,3,8,8
2010-08-09 00:00:00.000,20100809,"August","Monday",2010,3,8,9
2010-08-10 00:00:00.000,20100810,"August","Tuesday",2010,3,8,10
2010-08-12 00:00:00.000,20100812,"August","Thursday",2010,3,8,12
2010-08-13 00:00:00.000,20100813,"August","Friday",2010,3,8,13
2010-08-14 00:00:00.000,20100814,"August","Saturday",2010,3,8,14
2010-08-15 00:00:00.000,20100815,"August","Sunday",2010,3,8,15
2010-08-16 00:00:00.000,20100816,"August","Monday",2010,3,8,16
2010-08-17 00:00:00.000,20100817,"August","Tuesday",2010,3,8,17
2010-08-19 00:00:00.000,20100819,"August","Thursday",2010,3,8,19
2010-08-20 00:00:00.000,20100820,"August","Friday",2010,3,8,20
2010-08-21 00:00:00.000,20100821,"August","Saturday",2010,3,8,21
2010-08-22 00:00:00.000,20100822,"August","Sunday",2010,3,8,22
2010-08-23 00:00:00.000,20100823,"August","Monday",2010,3,8,23
2010-08-24 00:00:00.000,20100824,"August","Tuesday",2010,3,8,24
2010-08-26 00:00:00.000,20100826,"August","Thursday",2010,3,8,26
2010-08-27 00:00:00.000,20100827,"August","Friday",2010,3,8,27
2010-08-28 00:00:00.000,20100828,"August","Saturday",2010,3,8,28
2010-08-29 00:00:00.000,20100829,"August","Sunday",2010,3,8,29
2010-08-30 00:00:00.000,20100830,"August","Monday",2010,3,8,30
2010-08-31 00:00:00.000,20100831,"August","Tuesday",2010,3,8,31
2011-08-01 00:00:00.000,20110801,"August","Monday",2011,3,8,1
2011-08-02 00:00:00.000,20110802,"August","Tuesday",2011,3,8,2
2011-08-04 00:00:00.000,20110804,"August","Thursday",2011,3,8,4
2011-08-05 00:00:00.000,20110805,"August","Friday",2011,3,8,5
2011-08-06 00:00:00.000,20110806,"August","Saturday",2011,3,8,6
2011-08-07 00:00:00.000,20110807,"August","Sunday",2011,3,8,7
2011-08-08 00:00:00.000,20110808,"August","Monday",2011,3,8,8
2011-08-09 00:00:00.000,20110809,"August","Tuesday",2011,3,8,9
2011-08-11 00:00:00.000,20110811,"August","Thursday",2011,3,8,11
2011-08-12 00:00:00.000,20110812,"August","Friday",2011,3,8,12
2011-08-13 00:00:00.000,20110813,"August","Saturday",2011,3,8,13
2011-08-14 00:00:00.000,20110814,"August","Sunday",2011,3,8,14
2011-08-15 00:00:00.000,20110815,"August","Monday",2011,3,8,15
2011-08-16 00:00:00.000,20110816,"August","Tuesday",2011,3,8,16
2011-08-18 00:00:00.000,20110818,"August","Thursday",2011,3,8,18
2011-08-19 00:00:00.000,20110819,"August","Friday",2011,3,8,19
2011-08-20 00:00:00.000,20110820,"August","Saturday",2011,3,8,20
2011-08-21 00:00:00.000,20110821,"August","Sunday",2011,3,8,21
2011-08-22 00:00:00.000,20110822,"August","Monday",2011,3,8,22
2011-08-23 00:00:00.000,20110823,"August","Tuesday",2011,3,8,23
2011-08-25 00:00:00.000,20110825,"August","Thursday",2011,3,8,25
2011-08-26 00:00:00.000,20110826,"August","Friday",2011,3,8,26
2011-08-27 00:00:00.000,20110827,"August","Saturday",2011,3,8,27
2011-08-28 00:00:00.000,20110828,"August","Sunday",2011,3,8,28
2011-08-29 00:00:00.000,20110829,"August","Monday",2011,3,8,29
2011-08-30 00:00:00.000,20110830,"August","Tuesday",2011,3,8,30
2012-08-02 00:00:00.000,20120802,"August","Thursday",2012,3,8,2
2012-08-03 00:00:00.000,20120803,"August","Friday",2012,3,8,3
2012-08-04 00:00:00.000,20120804,"August","Saturday",2012,3,8,4
2012-08-05 00:00:00.000,20120805,"August","Sunday",2012,3,8,5
2012-08-06 00:00:00.000,20120806,"August","Monday",2012,3,8,6
2012-08-07 00:00:00.000,20120807,"August","Tuesday",2012,3,8,7
2012-08-09 00:00:00.000,20120809,"August","Thursday",2012,3,8,9
2012-08-10 00:00:00.000,20120810,"August","Friday",2012,3,8,10
2012-08-11 00:00:00.000,20120811,"August","Saturday",2012,3,8,11
2012-08-12 00:00:00.000,20120812,"August","Sunday",2012,3,8,12
2012-08-13 00:00:00.000,20120813,"August","Monday",2012,3,8,13
2012-08-14 00:00:00.000,20120814,"August","Tuesday",2012,3,8,14
2012-08-16 00:00:00.000,20120816,"August","Thursday",2012,3,8,16
2012-08-17 00:00:00.000,20120817,"August","Friday",2012,3,8,17
2012-08-18 00:00:00.000,20120818,"August","Saturday",2012,3,8,18
2012-08-19 00:00:00.000,20120819,"August","Sunday",2012,3,8,19
2012-08-20 00:00:00.000,20120820,"August","Monday",2012,3,8,20
2012-08-21 00:00:00.000,20120821,"August","Tuesday",2012,3,8,21
2012-08-23 00:00:00.000,20120823,"August","Thursday",2012,3,8,23
2012-08-24 00:00:00.000,20120824,"August","Friday",2012,3,8,24
2012-08-25 00:00:00.000,20120825,"August","Saturday",2012,3,8,25
2012-08-26 00:00:00.000,20120826,"August","Sunday",2012,3,8,26
2012-08-27 00:00:00.000,20120827,"August","Monday",2012,3,8,27
2012-08-28 00:00:00.000,20120828,"August","Tuesday",2012,3,8,28
2012-08-30 00:00:00.000,20120830,"August","Thursday",2012,3,8,30
2012-08-31 00:00:00.000,20120831,"August","Friday",2012,3,8,31
2013-08-01 00:00:00.000,20130801,"August","Thursday",2013,3,8,1
2013-08-02 00:00:00.000,20130802,"August","Friday",2013,3,8,2
2013-08-03 00:00:00.000,20130803,"August","Saturday",2013,3,8,3
2013-08-04 00:00:00.000,20130804,"August","Sunday",2013,3,8,4
2013-08-05 00:00:00.000,20130805,"August","Monday",2013,3,8,5
2013-08-06 00:00:00.000,20130806,"August","Tuesday",2013,3,8,6
2013-08-08 00:00:00.000,20130808,"August","Thursday",2013,3,8,8
2013-08-09 00:00:00.000,20130809,"August","Friday",2013,3,8,9
2013-08-10 00:00:00.000,20130810,"August","Saturday",2013,3,8,10
2013-08-11 00:00:00.000,20130811,"August","Sunday",2013,3,8,11
2013-08-12 00:00:00.000,20130812,"August","Monday",2013,3,8,12
2013-08-13 00:00:00.000,20130813,"August","Tuesday",2013,3,8,13
2013-08-15 00:00:00.000,20130815,"August","Thursday",2013,3,8,15
2013-08-16 00:00:00.000,20130816,"August","Friday",2013,3,8,16
2013-08-17 00:00:00.000,20130817,"August","Saturday",2013,3,8,17
2013-08-18 00:00:00.000,20130818,"August","Sunday",2013,3,8,18
2013-08-19 00:00:00.000,20130819,"August","Monday",2013,3,8,19
2013-08-20 00:00:00.000,20130820,"August","Tuesday",2013,3,8,20
2013-08-22 00:00:00.000,20130822,"August","Thursday",2013,3,8,22
2013-08-23 00:00:00.000,20130823,"August","Friday",2013,3,8,23
2013-08-24 00:00:00.000,20130824,"August","Saturday",2013,3,8,24
2013-08-25 00:00:00.000,20130825,"August","Sunday",2013,3,8,25
2013-08-26 00:00:00.000,20130826,"August","Monday",2013,3,8,26
2013-08-27 00:00:00.000,20130827,"August","Tuesday",2013,3,8,27
2013-08-29 00:00:00.000,20130829,"August","Thursday",2013,3,8,29
2013-08-30 00:00:00.000,20130830,"August","Friday",2013,3,8,30
2013-08-31 00:00:00.000,20130831,"August","Saturday",2013,3,8,31
2014-08-01 00:00:00.000,20140801,"August","Friday",2014,3,8,1
2014-08-02 00:00:00.000,20140802,"August","Saturday",2014,3,8,2
2014-08-03 00:00:00.000,20140803,"August","Sunday",2014,3,8,3
2014-08-04 00:00:00.000,20140804,"August","Monday",2014,3,8,4
2014-08-05 00:00:00.000,20140805,"August","Tuesday",2014,3,8,5
2014-08-07 00:00:00.000,20140807,"August","Thursday",2014,3,8,7
2014-08-08 00:00:00.000,20140808,"August","Friday",2014,3,8,8
2014-08-09 00:00:00.000,20140809,"August","Saturday",2014,3,8,9
2014-08-10 00:00:00.000,20140810,"August","Sunday",2014,3,8,10
2014-08-11 00:00:00.000,20140811,"August","Monday",2014,3,8,11
2014-08-12 00:00:00.000,20140812,"August","Tuesday",2014,3,8,12
2014-08-14 00:00:00.000,20140814,"August","Thursday",2014,3,8,14
2014-08-15 00:00:00.000,20140815,"August","Friday",2014,3,8,15
2014-08-16 00:00:00.000,20140816,"August","Saturday",2014,3,8,16
2014-08-17 00:00:00.000,20140817,"August","Sunday",2014,3,8,17
2014-08-18 00:00:00.000,20140818,"August","Monday",2014,3,8,18
2014-08-19 00:00:00.000,20140819,"August","Tuesday",2014,3,8,19
2014-08-21 00:00:00.000,20140821,"August","Thursday",2014,3,8,21
2014-08-22 00:00:00.000,20140822,"August","Friday",2014,3,8,22
2014-08-23 00:00:00.000,20140823,"August","Saturday",2014,3,8,23
2014-08-24 00:00:00.000,20140824,"August","Sunday",2014,3,8,24
2014-08-25 00:00:00.000,20140825,"August","Monday",2014,3,8,25
2014-08-26 00:00:00.000,20140826,"August","Tuesday",2014,3,8,26
2014-08-28 00:00:00.000,20140828,"August","Thursday",2014,3,8,28
2014-08-29 00:00:00.000,20140829,"August","Friday",2014,3,8,29
2014-08-30 00:00:00.000,20140830,"August","Saturday",2014,3,8,30
2014-08-31 00:00:00.000,20140831,"August","Sunday",2014,3,8,31
2015-08-01 00:00:00.000,20150801,"August","Saturday",2015,3,8,1
2015-08-02 00:00:00.000,20150802,"August","Sunday",2015,3,8,2
2015-08-03 00:00:00.000,20150803,"August","Monday",2015,3,8,3
2015-08-04 00:00:00.000,20150804,"August","Tuesday",2015,3,8,4
2015-08-06 00:00:00.000,20150806,"August","Thursday",2015,3,8,6
2015-08-07 00:00:00.000,20150807,"August","Friday",2015,3,8,7
2015-08-08 00:00:00.000,20150808,"August","Saturday",2015,3,8,8
2015-08-09 00:00:00.000,20150809,"August","Sunday",2015,3,8,9
2015-08-10 00:00:00.000,20150810,"August","Monday",2015,3,8,10
2015-08-11 00:00:00.000,20150811,"August","Tuesday",2015,3,8,11
2015-08-13 00:00:00.000,20150813,"August","Thursday",2015,3,8,13
2015-08-14 00:00:00.000,20150814,"August","Friday",2015,3,8,14
2015-08-15 00:00:00.000,20150815,"August","Saturday",2015,3,8,15
2015-08-16 00:00:00.000,20150816,"August","Sunday",2015,3,8,16
2015-08-17 00:00:00.000,20150817,"August","Monday",2015,3,8,17
2015-08-18 00:00:00.000,20150818,"August","Tuesday",2015,3,8,18
2015-08-20 00:00:00.000,20150820,"August","Thursday",2015,3,8,20
2015-08-21 00:00:00.000,20150821,"August","Friday",2015,3,8,21
2015-08-22 00:00:00.000,20150822,"August","Saturday",2015,3,8,22
2015-08-23 00:00:00.000,20150823,"August","Sunday",2015,3,8,23
